time_period,location,location_name,disease_cases,dewpoint_temperature,evi,max_temperature,mean_temperature,min_temperature,ndvi,rainfall_chirps,rainfall_era5,rainfall_iri,relative_humidity,district,year,month,season_label,population,irs_allocated
2013-01,BzhJzdAGARk,Gihango,54.0,12.4,1.18,24.1,16.5,12.3,0.55,74.49,222.9,97.75,76.9,sFGfRP4wPqe,2013,1,2012,23751.0,0.0
2013-02,BzhJzdAGARk,Gihango,39.0,12.0,1.18,24.1,16.7,11.9,0.67,78.85,184.78,54.0,73.8,sFGfRP4wPqe,2013,2,2012,23751.0,0.0
2013-03,BzhJzdAGARk,Gihango,28.0,12.9,1.18,23.2,16.3,12.2,0.6,217.04,311.44,158.25,80.6,sFGfRP4wPqe,2013,3,2012,23751.0,0.0
2013-04,BzhJzdAGARk,Gihango,21.0,13.0,1.18,22.6,16.0,11.2,0.44,146.58,272.59,117.75,82.5,sFGfRP4wPqe,2013,4,2012,23751.0,0.0
2013-05,BzhJzdAGARk,Gihango,32.0,11.4,1.18,23.4,15.9,11.6,0.69,101.75,108.38,44.75,74.8,sFGfRP4wPqe,2013,5,2012,23751.0,0.0
2013-06,BzhJzdAGARk,Gihango,104.0,9.0,1.18,22.9,16.2,10.8,0.65,17.07,5.84,0.0,62.4,sFGfRP4wPqe,2013,6,2012,23751.0,0.0
2013-07,BzhJzdAGARk,Gihango,166.0,8.0,1.18,22.6,16.3,12.3,0.57,8.28,2.95,0.0,57.9,sFGfRP4wPqe,2013,7,2012,23751.0,0.0
2013-08,BzhJzdAGARk,Gihango,197.0,9.2,1.18,22.8,16.1,12.3,0.52,57.53,39.29,28.0,63.4,sFGfRP4wPqe,2013,8,2013,23751.0,0.0
2013-09,BzhJzdAGARk,Gihango,142.0,11.3,1.18,23.0,15.8,10.6,0.51,120.1,168.99,85.75,75.0,sFGfRP4wPqe,2013,9,2013,23751.0,0.0
2013-10,BzhJzdAGARk,Gihango,156.0,11.4,1.18,23.3,15.7,10.8,0.59,72.68,139.93,58.5,75.5,sFGfRP4wPqe,2013,10,2013,23751.0,0.0
2013-11,BzhJzdAGARk,Gihango,506.0,12.1,1.18,22.6,15.3,11.0,0.47,105.41,256.4,113.75,81.4,sFGfRP4wPqe,2013,11,2013,23751.0,0.0
2013-12,BzhJzdAGARk,Gihango,268.0,12.3,1.18,22.4,15.6,11.7,0.63,131.79,342.49,84.5,80.7,sFGfRP4wPqe,2013,12,2013,23751.0,0.0
2014-01,BzhJzdAGARk,Gihango,262.0,12.1,1.18,23.2,16.1,11.3,0.46,67.77,238.91,141.0,77.3,sFGfRP4wPqe,2014,1,2013,24321.0,0.0
2014-02,BzhJzdAGARk,Gihango,244.0,12.5,1.18,23.9,16.3,12.1,0.57,142.63,290.31,110.75,78.4,sFGfRP4wPqe,2014,2,2013,24321.0,0.0
2014-03,BzhJzdAGARk,Gihango,98.0,12.5,1.18,22.8,16.2,11.6,0.6,155.77,203.63,131.75,78.7,sFGfRP4wPqe,2014,3,2013,24321.0,0.0
2014-04,BzhJzdAGARk,Gihango,79.0,12.5,1.18,23.3,15.9,11.9,0.6,135.56,138.3,118.75,80.2,sFGfRP4wPqe,2014,4,2013,24321.0,0.0
2014-05,BzhJzdAGARk,Gihango,184.0,11.2,1.18,23.4,16.2,12.2,0.6,51.46,66.28,45.0,72.0,sFGfRP4wPqe,2014,5,2013,24321.0,0.0
2014-06,BzhJzdAGARk,Gihango,404.0,10.1,1.18,23.0,16.1,11.2,0.65,43.22,40.85,37.25,67.4,sFGfRP4wPqe,2014,6,2013,24321.0,0.0
2014-07,BzhJzdAGARk,Gihango,264.0,8.9,1.18,23.1,16.1,11.0,0.59,15.49,18.42,18.5,62.3,sFGfRP4wPqe,2014,7,2013,24321.0,0.0
2014-08,BzhJzdAGARk,Gihango,309.0,10.6,1.18,22.3,15.6,11.4,0.45,36.08,96.21,94.5,72.2,sFGfRP4wPqe,2014,8,2014,24321.0,0.0
2014-09,BzhJzdAGARk,Gihango,506.0,11.2,1.18,22.5,15.7,11.5,0.56,89.92,147.69,81.75,74.7,sFGfRP4wPqe,2014,9,2014,24321.0,0.0
2014-10,BzhJzdAGARk,Gihango,841.0,11.8,1.18,23.8,15.9,10.5,0.51,106.65,245.18,263.25,76.6,sFGfRP4wPqe,2014,10,2014,24321.0,0.0
2014-11,BzhJzdAGARk,Gihango,955.0,12.1,1.18,22.9,15.8,11.4,0.58,127.16,211.77,170.5,79.0,sFGfRP4wPqe,2014,11,2014,24321.0,0.0
2014-12,BzhJzdAGARk,Gihango,1015.0,12.1,1.18,23.2,16.0,11.8,0.61,92.26,292.74,221.75,77.8,sFGfRP4wPqe,2014,12,2014,24321.0,0.0
2015-01,BzhJzdAGARk,Gihango,772.0,11.7,1.18,23.7,16.0,11.1,0.59,39.55,250.68,106.75,75.2,sFGfRP4wPqe,2015,1,2014,24807.0,0.0
2015-02,BzhJzdAGARk,Gihango,908.0,12.5,1.18,24.1,16.6,11.3,0.48,103.82,206.6,101.0,76.4,sFGfRP4wPqe,2015,2,2014,24807.0,0.0
2015-03,BzhJzdAGARk,Gihango,475.0,12.4,1.18,25.0,16.6,11.2,0.63,172.82,190.15,69.75,76.0,sFGfRP4wPqe,2015,3,2014,24807.0,0.0
2015-04,BzhJzdAGARk,Gihango,363.0,12.8,1.18,22.9,15.8,11.6,0.64,148.99,289.01,76.75,82.4,sFGfRP4wPqe,2015,4,2014,24807.0,0.0
2015-05,BzhJzdAGARk,Gihango,439.0,12.2,1.18,22.5,16.2,11.5,0.65,115.21,84.47,120.5,77.2,sFGfRP4wPqe,2015,5,2014,24807.0,0.0
2015-06,BzhJzdAGARk,Gihango,1050.0,10.9,1.18,23.3,16.1,12.8,0.69,46.51,81.4,122.25,71.4,sFGfRP4wPqe,2015,6,2014,24807.0,0.0
2015-07,BzhJzdAGARk,Gihango,701.0,9.0,1.18,23.4,16.4,10.8,0.66,15.76,12.81,0.0,61.3,sFGfRP4wPqe,2015,7,2014,24807.0,0.0
2015-08,BzhJzdAGARk,Gihango,429.0,8.5,1.18,23.5,16.9,11.1,0.56,38.94,5.94,11.0,57.5,sFGfRP4wPqe,2015,8,2015,24807.0,0.0
2015-09,BzhJzdAGARk,Gihango,1327.0,11.1,1.18,24.3,16.9,12.2,0.54,108.82,87.1,79.5,68.5,sFGfRP4wPqe,2015,9,2015,24807.0,0.0
2015-10,BzhJzdAGARk,Gihango,2331.0,12.6,1.18,23.5,16.2,11.6,0.52,136.44,249.37,142.75,79.3,sFGfRP4wPqe,2015,10,2015,24807.0,0.0
2015-11,BzhJzdAGARk,Gihango,2864.0,12.7,1.18,22.5,15.6,12.1,0.53,150.73,261.85,137.25,82.9,sFGfRP4wPqe,2015,11,2015,24807.0,0.0
2015-12,BzhJzdAGARk,Gihango,3092.0,12.8,1.18,23.0,15.8,11.9,0.45,108.16,372.93,102.0,82.2,sFGfRP4wPqe,2015,12,2015,24807.0,0.0
2016-01,BzhJzdAGARk,Gihango,1970.0,13.1,1.18,23.3,16.5,12.0,0.5,103.74,298.19,128.25,80.4,sFGfRP4wPqe,2016,1,2015,25303.0,0.0
2016-02,BzhJzdAGARk,Gihango,1223.0,13.2,1.18,24.6,17.3,13.4,0.63,68.16,245.59,105.5,76.7,sFGfRP4wPqe,2016,2,2015,25303.0,0.0
2016-03,BzhJzdAGARk,Gihango,928.0,13.8,1.18,24.3,17.6,13.0,0.6,191.7,214.09,142.0,78.2,sFGfRP4wPqe,2016,3,2015,25303.0,0.0
2016-04,BzhJzdAGARk,Gihango,870.0,14.0,1.18,23.9,16.6,13.2,0.67,178.81,302.04,156.25,84.8,sFGfRP4wPqe,2016,4,2015,25303.0,0.0
2016-05,BzhJzdAGARk,Gihango,1147.0,11.6,1.18,23.1,16.7,11.9,0.59,120.42,55.2,134.75,71.9,sFGfRP4wPqe,2016,5,2015,25303.0,0.0
2016-06,BzhJzdAGARk,Gihango,1451.0,9.4,1.18,22.9,16.3,11.6,0.7,28.2,15.78,1.75,63.8,sFGfRP4wPqe,2016,6,2015,25303.0,0.0
2016-07,BzhJzdAGARk,Gihango,901.0,8.8,1.18,23.2,16.4,11.6,0.62,15.74,8.61,1.75,60.5,sFGfRP4wPqe,2016,7,2015,25303.0,0.0
2016-08,BzhJzdAGARk,Gihango,985.0,7.8,1.18,23.3,17.0,11.8,0.59,28.34,9.98,42.75,54.6,sFGfRP4wPqe,2016,8,2016,25303.0,0.0
2016-09,BzhJzdAGARk,Gihango,1574.0,10.3,1.18,23.5,16.9,12.2,0.55,105.4,115.55,138.0,65.1,sFGfRP4wPqe,2016,9,2016,25303.0,0.0
2016-10,BzhJzdAGARk,Gihango,2359.0,11.7,1.18,23.8,16.6,11.9,0.6,145.76,162.22,100.5,72.7,sFGfRP4wPqe,2016,10,2016,25303.0,0.0
2016-11,BzhJzdAGARk,Gihango,3315.0,12.3,1.18,22.9,15.9,11.3,0.6,185.59,202.23,143.0,79.1,sFGfRP4wPqe,2016,11,2016,25303.0,0.0
2016-12,BzhJzdAGARk,Gihango,2868.0,11.9,1.18,23.4,16.1,11.2,0.57,78.37,168.22,59.75,76.2,sFGfRP4wPqe,2016,12,2016,25303.0,0.0
2017-01,BzhJzdAGARk,Gihango,2480.0,11.8,1.18,24.4,16.6,11.8,0.61,78.43,221.71,75.25,73.3,sFGfRP4wPqe,2017,1,2016,25305.0,0.0
2017-02,BzhJzdAGARk,Gihango,1507.0,12.7,1.18,22.8,16.0,11.3,0.57,111.45,312.02,128.0,80.9,sFGfRP4wPqe,2017,2,2016,25305.0,0.0
2017-03,BzhJzdAGARk,Gihango,756.0,12.9,1.18,23.5,16.5,12.2,0.47,124.43,226.08,76.5,78.9,sFGfRP4wPqe,2017,3,2016,25305.0,0.0
2017-04,BzhJzdAGARk,Gihango,492.0,12.7,1.18,23.2,16.2,11.6,0.42,113.67,127.46,23.0,79.3,sFGfRP4wPqe,2017,4,2016,25305.0,0.0
2017-05,BzhJzdAGARk,Gihango,1106.0,11.7,1.18,23.7,16.1,11.9,0.67,99.69,89.08,41.75,75.2,sFGfRP4wPqe,2017,5,2016,25305.0,0.0
2017-06,BzhJzdAGARk,Gihango,1619.0,9.8,1.18,23.3,16.5,11.6,0.64,31.92,13.82,0.0,64.3,sFGfRP4wPqe,2017,6,2016,25305.0,0.0
2017-07,BzhJzdAGARk,Gihango,1173.0,9.5,1.18,23.1,16.3,11.9,0.58,13.29,16.99,0.0,64.3,sFGfRP4wPqe,2017,7,2016,25305.0,0.0
2017-08,BzhJzdAGARk,Gihango,992.0,10.4,1.18,22.6,16.2,11.3,0.49,45.49,74.66,23.25,68.8,sFGfRP4wPqe,2017,8,2017,25305.0,0.0
2017-09,BzhJzdAGARk,Gihango,1375.0,11.3,1.18,23.5,16.1,11.7,0.51,130.17,128.65,85.5,73.4,sFGfRP4wPqe,2017,9,2017,25305.0,0.0
2017-10,BzhJzdAGARk,Gihango,1494.0,12.3,1.18,23.5,16.0,10.8,0.55,115.39,201.8,93.75,78.4,sFGfRP4wPqe,2017,10,2017,25305.0,0.0
2017-11,BzhJzdAGARk,Gihango,1725.0,12.2,1.18,22.7,15.6,11.1,0.65,163.06,256.06,115.75,80.3,sFGfRP4wPqe,2017,11,2017,25305.0,0.0
2017-12,BzhJzdAGARk,Gihango,1701.0,12.3,1.18,23.0,16.2,11.0,0.45,77.56,362.53,40.5,77.8,sFGfRP4wPqe,2017,12,2017,25305.0,0.0
2018-01,BzhJzdAGARk,Gihango,2177.0,12.4,1.18,22.2,15.4,11.3,0.34,68.1,498.98,171.75,82.6,sFGfRP4wPqe,2018,1,2017,25906.0,0.0
2018-02,BzhJzdAGARk,Gihango,1000.0,13.0,1.18,23.0,16.5,11.7,0.46,125.48,320.49,166.0,80.1,sFGfRP4wPqe,2018,2,2017,25906.0,0.0
2018-03,BzhJzdAGARk,Gihango,765.0,12.6,1.18,23.0,16.1,12.0,0.63,225.07,288.77,158.0,80.1,sFGfRP4wPqe,2018,3,2017,25906.0,0.0
2018-04,BzhJzdAGARk,Gihango,456.0,12.8,1.18,22.3,15.8,12.3,0.53,228.15,431.8,395.25,82.6,sFGfRP4wPqe,2018,4,2017,25906.0,0.0
2018-05,BzhJzdAGARk,Gihango,863.0,11.8,1.18,22.2,15.8,11.7,0.64,101.67,98.71,204.5,76.9,sFGfRP4wPqe,2018,5,2017,25906.0,0.0
2018-06,BzhJzdAGARk,Gihango,593.0,9.5,1.18,22.7,16.0,11.7,0.69,31.83,23.97,14.75,65.1,sFGfRP4wPqe,2018,6,2017,25906.0,0.0
2018-07,BzhJzdAGARk,Gihango,427.0,7.5,1.18,22.1,15.5,10.0,0.61,17.49,15.38,14.25,58.9,sFGfRP4wPqe,2018,7,2017,25906.0,0.0
2018-08,BzhJzdAGARk,Gihango,277.0,10.0,1.18,22.8,15.7,11.5,0.56,48.16,100.08,94.25,68.8,sFGfRP4wPqe,2018,8,2018,25906.0,0.0
2018-09,BzhJzdAGARk,Gihango,448.0,11.1,1.18,24.0,16.1,10.6,0.55,87.94,65.16,31.25,72.1,sFGfRP4wPqe,2018,9,2018,25906.0,0.0
2018-10,BzhJzdAGARk,Gihango,512.0,11.9,1.18,24.8,15.9,11.9,0.53,100.85,223.25,128.0,77.1,sFGfRP4wPqe,2018,10,2018,25906.0,0.0
2018-11,BzhJzdAGARk,Gihango,971.0,12.6,1.18,22.8,16.1,11.4,0.62,158.2,184.44,61.25,79.7,sFGfRP4wPqe,2018,11,2018,25906.0,0.0
2018-12,BzhJzdAGARk,Gihango,1416.0,12.6,1.18,22.0,15.6,11.9,0.44,120.88,443.67,104.5,82.4,sFGfRP4wPqe,2018,12,2018,25906.0,0.0
2019-01,BzhJzdAGARk,Gihango,1293.0,12.5,1.18,23.0,16.2,11.5,0.58,86.01,370.35,143.25,78.7,sFGfRP4wPqe,2019,1,2018,26446.0,0.0
2019-02,BzhJzdAGARk,Gihango,1198.0,12.7,1.18,23.5,16.8,11.8,0.51,59.47,183.03,63.0,76.9,sFGfRP4wPqe,2019,2,2018,26446.0,0.0
2019-03,BzhJzdAGARk,Gihango,774.0,12.9,1.18,23.8,16.8,12.0,0.63,103.17,227.92,108.25,77.6,sFGfRP4wPqe,2019,3,2018,26446.0,0.0
2019-04,BzhJzdAGARk,Gihango,561.0,13.2,1.18,23.6,16.8,12.3,0.53,128.53,216.56,106.25,79.1,sFGfRP4wPqe,2019,4,2018,26446.0,0.0
2019-05,BzhJzdAGARk,Gihango,707.0,13.1,1.18,22.9,16.0,12.1,0.56,119.77,140.68,93.75,83.1,sFGfRP4wPqe,2019,5,2018,26446.0,0.0
2019-06,BzhJzdAGARk,Gihango,938.0,11.5,1.18,22.2,15.9,12.3,0.63,46.91,91.25,138.25,75.0,sFGfRP4wPqe,2019,6,2018,26446.0,0.0
2019-07,BzhJzdAGARk,Gihango,896.0,9.9,1.18,23.0,15.9,10.9,0.68,40.18,46.65,15.25,67.7,sFGfRP4wPqe,2019,7,2018,26446.0,0.0
2019-08,BzhJzdAGARk,Gihango,473.0,9.9,1.18,23.2,16.2,11.6,0.58,27.25,54.54,21.5,66.2,sFGfRP4wPqe,2019,8,2019,26446.0,0.0
2019-09,BzhJzdAGARk,Gihango,497.0,11.5,1.18,23.5,16.2,11.5,0.61,116.62,102.46,149.75,73.7,sFGfRP4wPqe,2019,9,2019,26446.0,0.0
2019-10,BzhJzdAGARk,Gihango,394.0,12.3,1.18,22.0,15.3,11.5,0.38,101.84,276.38,205.25,82.3,sFGfRP4wPqe,2019,10,2019,26446.0,0.0
2019-11,BzhJzdAGARk,Gihango,560.0,12.5,1.18,23.0,16.0,11.2,0.46,156.98,244.74,157.5,80.0,sFGfRP4wPqe,2019,11,2019,26446.0,0.0
2019-12,BzhJzdAGARk,Gihango,646.0,13.0,1.18,22.4,15.9,11.8,0.47,137.19,314.89,229.0,83.2,sFGfRP4wPqe,2019,12,2019,26446.0,0.0
2020-01,BzhJzdAGARk,Gihango,883.0,12.8,1.18,23.7,16.3,12.1,0.47,84.61,345.29,159.75,79.8,sFGfRP4wPqe,2020,1,2019,26994.0,0.0
2020-02,BzhJzdAGARk,Gihango,1238.0,12.9,1.18,23.9,16.6,12.2,0.66,81.27,324.93,49.5,78.8,sFGfRP4wPqe,2020,2,2019,26994.0,0.0
2020-03,BzhJzdAGARk,Gihango,1050.0,13.3,1.18,23.2,16.5,12.3,0.64,138.48,439.25,244.5,81.4,sFGfRP4wPqe,2020,3,2019,26994.0,0.0
2020-04,BzhJzdAGARk,Gihango,965.0,13.4,1.18,23.4,16.4,12.6,0.58,197.73,330.27,287.5,82.2,sFGfRP4wPqe,2020,4,2019,26994.0,0.0
2020-05,BzhJzdAGARk,Gihango,815.0,11.8,1.18,23.1,16.3,11.9,0.74,81.76,119.64,174.25,74.4,sFGfRP4wPqe,2020,5,2019,26994.0,0.0
2020-06,BzhJzdAGARk,Gihango,677.0,10.3,1.18,22.6,15.9,11.7,0.73,48.24,71.43,64.75,69.1,sFGfRP4wPqe,2020,6,2019,26994.0,0.0
2020-07,BzhJzdAGARk,Gihango,444.0,9.6,1.18,22.2,15.5,10.5,0.64,22.78,22.87,5.25,67.7,sFGfRP4wPqe,2020,7,2019,26994.0,0.0
2020-08,BzhJzdAGARk,Gihango,533.0,10.2,1.18,23.5,16.4,10.7,0.54,21.49,56.51,30.5,67.1,sFGfRP4wPqe,2020,8,2020,26994.0,0.0
2020-09,BzhJzdAGARk,Gihango,455.0,11.1,1.18,23.0,16.0,11.8,0.53,103.65,157.63,113.0,72.7,sFGfRP4wPqe,2020,9,2020,26994.0,0.0
2020-10,BzhJzdAGARk,Gihango,499.0,12.2,1.18,22.7,15.7,11.3,0.53,117.55,282.3,162.75,79.4,sFGfRP4wPqe,2020,10,2020,26994.0,0.0
2020-11,BzhJzdAGARk,Gihango,320.0,12.4,1.18,22.2,15.6,11.4,0.55,126.99,306.12,167.5,81.0,sFGfRP4wPqe,2020,11,2020,26994.0,0.0
2020-12,BzhJzdAGARk,Gihango,316.0,12.2,1.18,22.4,15.6,11.1,0.52,118.43,329.34,78.0,80.2,sFGfRP4wPqe,2020,12,2020,26994.0,0.0
2021-01,BzhJzdAGARk,Gihango,264.0,12.2,1.18,22.4,15.7,11.6,0.57,158.32,295.92,159.25,79.4,sFGfRP4wPqe,2021,1,2020,27618.0,0.0
2021-02,BzhJzdAGARk,Gihango,390.0,12.3,1.18,23.1,16.5,12.3,0.47,144.13,245.27,191.5,76.7,sFGfRP4wPqe,2021,2,2020,27618.0,0.0
2021-03,BzhJzdAGARk,Gihango,447.0,12.3,1.18,23.7,16.2,12.1,0.65,137.91,277.65,82.5,78.0,sFGfRP4wPqe,2021,3,2020,27618.0,0.0
2021-04,BzhJzdAGARk,Gihango,514.0,12.8,1.18,22.4,15.7,12.0,0.49,92.4,192.17,108.5,82.4,sFGfRP4wPqe,2021,4,2020,27618.0,0.0
2021-05,BzhJzdAGARk,Gihango,539.0,12.2,1.18,22.8,16.0,11.3,0.66,98.75,179.26,253.75,78.1,sFGfRP4wPqe,2021,5,2020,27618.0,0.0
2021-06,BzhJzdAGARk,Gihango,597.0,9.5,1.18,22.9,15.8,10.9,0.63,48.64,24.85,38.75,66.0,sFGfRP4wPqe,2021,6,2020,27618.0,0.0
2021-07,BzhJzdAGARk,Gihango,446.0,8.4,1.18,22.2,15.8,11.9,0.64,27.21,12.58,6.25,61.4,sFGfRP4wPqe,2021,7,2020,27618.0,0.0
2021-08,BzhJzdAGARk,Gihango,683.0,9.8,1.18,22.8,16.0,10.8,0.58,42.34,76.45,114.5,66.6,sFGfRP4wPqe,2021,8,2021,27618.0,0.0
2021-09,BzhJzdAGARk,Gihango,439.0,11.3,1.18,22.9,16.0,11.6,0.59,101.8,131.69,82.75,73.7,sFGfRP4wPqe,2021,9,2021,27618.0,0.0
2021-10,BzhJzdAGARk,Gihango,432.0,12.3,1.18,23.3,16.1,11.2,0.61,100.82,205.4,82.0,78.2,sFGfRP4wPqe,2021,10,2021,27618.0,0.0
2021-11,BzhJzdAGARk,Gihango,499.0,12.0,1.18,23.0,16.0,10.8,0.67,116.0,219.71,77.75,77.2,sFGfRP4wPqe,2021,11,2021,27618.0,0.0
2021-12,BzhJzdAGARk,Gihango,795.0,12.4,1.18,22.6,16.1,12.2,0.51,126.31,203.88,101.0,78.8,sFGfRP4wPqe,2021,12,2021,27618.0,0.0
2022-01,BzhJzdAGARk,Gihango,1077.0,11.9,1.18,23.7,16.1,11.2,0.63,99.63,219.65,141.0,76.2,sFGfRP4wPqe,2022,1,2021,27481.0,0.0
2022-02,BzhJzdAGARk,Gihango,788.0,12.6,1.18,22.6,15.7,11.7,0.57,183.49,466.35,169.25,81.7,sFGfRP4wPqe,2022,2,2021,27481.0,0.0
2022-03,BzhJzdAGARk,Gihango,826.0,12.6,1.18,23.5,16.5,11.7,0.63,123.92,301.31,121.75,77.4,sFGfRP4wPqe,2022,3,2021,27481.0,0.0
2022-04,BzhJzdAGARk,Gihango,930.0,12.6,1.18,23.1,16.2,12.3,0.59,107.57,360.41,234.5,79.5,sFGfRP4wPqe,2022,4,2021,27481.0,0.0
2022-05,BzhJzdAGARk,Gihango,950.0,11.9,1.18,22.7,16.0,11.6,0.66,124.7,131.33,87.75,76.8,sFGfRP4wPqe,2022,5,2021,27481.0,0.0
2022-06,BzhJzdAGARk,Gihango,417.0,9.1,1.18,22.2,15.4,9.7,0.66,34.15,12.58,6.5,66.4,sFGfRP4wPqe,2022,6,2021,27481.0,0.0
2022-07,BzhJzdAGARk,Gihango,315.0,8.3,1.18,22.7,15.7,10.4,0.58,12.74,56.63,14.0,61.4,sFGfRP4wPqe,2022,7,2021,27481.0,0.0
2022-08,BzhJzdAGARk,Gihango,298.0,10.2,1.18,22.7,15.5,11.5,0.56,39.86,148.17,118.75,70.5,sFGfRP4wPqe,2022,8,2022,27481.0,0.0
2022-09,BzhJzdAGARk,Gihango,322.0,11.7,1.18,22.6,15.7,11.2,0.56,84.5,146.83,129.75,77.0,sFGfRP4wPqe,2022,9,2022,27481.0,0.0
2022-10,BzhJzdAGARk,Gihango,330.0,11.5,1.18,23.5,16.4,11.4,0.47,117.02,106.1,48.25,73.0,sFGfRP4wPqe,2022,10,2022,27481.0,0.0
2022-11,BzhJzdAGARk,Gihango,401.0,12.5,1.18,22.5,15.6,12.4,0.47,170.97,426.48,200.0,81.7,sFGfRP4wPqe,2022,11,2022,27481.0,0.0
2022-12,BzhJzdAGARk,Gihango,450.0,12.2,1.18,21.9,15.3,10.4,0.63,129.48,346.34,165.0,81.8,sFGfRP4wPqe,2022,12,2022,27481.0,0.0
2023-01,BzhJzdAGARk,Gihango,367.0,11.5,1.18,22.7,15.6,10.9,0.63,99.01,232.21,130.0,76.8,sFGfRP4wPqe,2023,1,2022,28005.0,0.0
2023-02,BzhJzdAGARk,Gihango,366.0,12.3,1.18,23.8,16.4,10.9,0.59,42.94,268.19,59.75,76.7,sFGfRP4wPqe,2023,2,2022,28005.0,0.0
2023-03,BzhJzdAGARk,Gihango,321.0,12.9,1.18,23.8,15.8,12.0,0.61,160.61,516.88,130.0,82.7,sFGfRP4wPqe,2023,3,2022,28005.0,0.0
2023-04,BzhJzdAGARk,Gihango,183.0,12.9,1.18,22.7,16.0,11.9,0.6,218.32,251.07,185.5,81.7,sFGfRP4wPqe,2023,4,2022,28005.0,0.0
2023-05,BzhJzdAGARk,Gihango,278.0,12.2,1.18,23.4,16.9,13.0,0.69,175.57,113.23,169.5,73.8,sFGfRP4wPqe,2023,5,2022,28005.0,0.0
2023-06,BzhJzdAGARk,Gihango,284.0,11.0,1.18,22.8,16.6,12.2,0.51,47.7,31.44,14.25,69.6,sFGfRP4wPqe,2023,6,2022,28005.0,0.0
2023-07,BzhJzdAGARk,Gihango,202.0,8.1,1.18,23.1,16.7,10.9,0.61,21.18,3.51,0.0,56.9,sFGfRP4wPqe,2023,7,2022,28005.0,0.0
2023-08,BzhJzdAGARk,Gihango,154.0,9.3,1.18,23.7,17.5,12.2,0.53,25.22,11.22,32.75,58.9,sFGfRP4wPqe,2023,8,2023,28005.0,0.0
2023-09,BzhJzdAGARk,Gihango,137.0,12.5,1.18,23.1,16.4,12.2,0.59,97.16,264.46,131.5,77.6,sFGfRP4wPqe,2023,9,2023,28005.0,0.0
2023-10,BzhJzdAGARk,Gihango,158.0,12.4,1.18,24.4,16.7,12.2,0.6,71.24,188.25,77.25,75.9,sFGfRP4wPqe,2023,10,2023,28005.0,0.0
2023-11,BzhJzdAGARk,Gihango,146.0,13.3,1.18,22.4,15.8,12.4,0.48,110.88,437.75,168.5,85.6,sFGfRP4wPqe,2023,11,2023,28005.0,0.0
2023-12,BzhJzdAGARk,Gihango,177.0,13.3,1.18,23.4,16.3,12.3,0.54,94.93,324.08,196.75,82.1,sFGfRP4wPqe,2023,12,2023,28005.0,0.0
2024-01,BzhJzdAGARk,Gihango,164.0,13.3,1.18,23.1,16.4,12.7,0.43,82.51,437.59,196.75,81.8,sFGfRP4wPqe,2024,1,2023,28624.0,0.0
2024-02,BzhJzdAGARk,Gihango,71.0,13.4,1.97,23.8,17.1,12.9,0.65,74.66,384.76,196.75,79.3,sFGfRP4wPqe,2024,2,2023,28624.0,0.0
2024-03,BzhJzdAGARk,Gihango,45.0,13.4,1.69,24.2,17.6,13.0,0.68,101.45,199.68,196.75,76.6,sFGfRP4wPqe,2024,3,2023,28624.0,0.0
2024-04,BzhJzdAGARk,Gihango,41.0,13.9,1.46,23.3,16.8,13.0,0.56,198.57,296.63,196.75,83.1,sFGfRP4wPqe,2024,4,2023,28624.0,0.0
2024-05,BzhJzdAGARk,Gihango,92.0,12.7,2.11,23.5,17.4,13.4,0.73,58.22,166.37,196.75,73.6,sFGfRP4wPqe,2024,5,2023,28624.0,0.0
2024-06,BzhJzdAGARk,Gihango,184.0,9.6,1.9,23.2,16.8,9.9,0.72,20.37,12.44,196.75,62.6,sFGfRP4wPqe,2024,6,2023,28624.0,0.0
2024-07,BzhJzdAGARk,Gihango,92.0,9.7,1.4,23.6,16.9,12.5,0.66,11.38,30.23,196.75,62.5,sFGfRP4wPqe,2024,7,2023,28624.0,0.0
2024-08,BzhJzdAGARk,Gihango,102.0,9.7,1.66,23.6,17.2,12.5,0.61,23.6,25.25,196.75,61.5,sFGfRP4wPqe,2024,8,2024,28624.0,0.0
2024-09,BzhJzdAGARk,Gihango,160.0,10.7,1.4,23.7,17.3,12.4,0.56,78.03,57.19,196.75,67.04,sFGfRP4wPqe,2024,9,2024,28624.0,0.0
2024-10,BzhJzdAGARk,Gihango,223.0,12.3,1.63,24.2,16.4,11.2,0.55,121.2,218.59,196.75,76.51,sFGfRP4wPqe,2024,10,2024,28624.0,0.0
2024-11,BzhJzdAGARk,Gihango,232.0,12.8,1.53,22.4,15.8,11.7,0.53,279.61,389.37,196.75,81.65,sFGfRP4wPqe,2024,11,2024,28624.0,0.0
2024-12,BzhJzdAGARk,Gihango,201.0,12.6,1.18,22.9,16.1,12.0,0.72,86.14,401.21,196.75,79.38,sFGfRP4wPqe,2024,12,2024,28624.0,0.0
2025-01,BzhJzdAGARk,Gihango,213.0,12.0,0.38,24.1,17.16,12.2,0.66,180.51,465.47,196.75,75.53,sFGfRP4wPqe,2025,1,2024,28051.0,0.0
2025-02,BzhJzdAGARk,Gihango,176.0,12.3,1.53,24.4,18.23,12.4,0.65,181.49,296.42,196.75,72.63,sFGfRP4wPqe,2025,2,2024,28051.0,0.0
2025-03,BzhJzdAGARk,Gihango,144.0,12.8,1.63,24.4,17.85,12.2,0.53,189.65,543.29,196.75,69.47,sFGfRP4wPqe,2025,3,2024,28051.0,0.0
