time_period,location,rainfall_era5_lag1,rainfall_era5_lag2,rainfall_era5_lag3,rainfall_era5_lag4,rainfall_era5_lag5,rainfall_era5_lag6,mean_temperature_lag1,mean_temperature_lag2,relative_humidity_lag1,relative_humidity_lag2,relative_humidity_lag3,relative_humidity_lag4,loc_BzhJzdAGARk,loc_CSiOPKW1OQP,loc_EritxSJ4SVG,loc_Fczy0xwaJSy,loc_Gu5PQzqP3oc,irs_level,irs_decay,irs_since,irs_cumulative,tgt_lag1,tgt_lag2,tgt_lag3,_resid,in_mask
2018-12,EritxSJ4SVG,54.94816112641282,75.53045867036494,71.09206245710692,141.6204716300122,85.38358240972127,73.3308919244972,22.238191241989604,21.663264095895826,66.55128638957476,67.5975696732331,72.98626408330227,75.36155188395217,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,8.494752042688367,8.257532397511357,8.471237712621196,0.18994831997559913,True
2018-12,Fczy0xwaJSy,365.87022139891644,304.90424137466925,252.01981500046858,383.07604870251384,319.60998988986285,280.43659606904464,13.736033640619864,13.364996629051628,78.70612337482032,79.00078173222468,80.14360455459791,82.34914904109623,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,2.0550487459310314,2.1394933934126765,2.0480517590995975,0.3215709997850298,True
2018-12,Gu5PQzqP3oc,212.74809682704154,189.89299681010445,160.5793203697451,291.6712162535297,225.64501548998118,216.1807441906637,18.733429879305607,18.420063324197642,74.56482639828084,73.46070851518179,74.45735288671872,78.61248789441223,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,8.113616879921413,7.847518460014715,7.5543870124299195,0.14767380828640775,True
2019-01,BzhJzdAGARk,315.3858547861543,136.4581829293936,188.72346833674638,144.06245349785922,231.29226522514608,184.97216378054728,15.846926496223396,16.40242743648619,77.33358297118505,74.72313360677047,74.06045334327544,75.4621704790796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,6.922498270511341,6.665525625799802,6.246926018819399,-0.11006728804043764,True
2019-01,CSiOPKW1OQP,91.34963636473887,45.5294127667061,70.20879658203685,79.35626998141447,135.19053207615667,86.19905237604445,19.97208639385268,20.61716665614553,71.39794261318234,67.9352569976778,68.84899217176903,73.1056199807969,0.0,1.0,0.0,0.0,0.0,0.0,0.4999999999999999,4.0,10.642900000000001,3.571202037032182,2.1947305135437345,3.100889778073603,0.0676601739302467,True
2019-01,EritxSJ4SVG,84.95107758336964,54.94816112641282,75.53045867036494,71.09206245710692,141.6204716300122,85.38358240972127,21.5423982780811,22.238191241989604,70.32990011441878,66.55128638957476,67.5975696732331,72.98626408330227,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,8.673845976924195,8.494752042688367,8.257532397511357,0.0396983867304872,True
2019-01,Fczy0xwaJSy,266.690978511655,365.87022139891644,304.90424137466925,252.01981500046858,383.07604870251384,319.60998988986285,13.256037893734671,13.736033640619864,81.80825269967195,78.70612337482032,79.00078173222468,80.14360455459791,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,2.4323065393729824,2.0550487459310314,2.1394933934126765,0.2496721316486834,True
2019-01,Gu5PQzqP3oc,235.08591288924433,212.74809682704154,189.89299681010445,160.5793203697451,291.6712162535297,225.64501548998118,18.233609811370965,18.733429879305607,75.67569078217302,74.56482639828084,73.46070851518179,74.45735288671872,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,8.323019751366054,8.113616879921413,7.847518460014715,-0.16383724040372805,True
2019-02,BzhJzdAGARk,232.46996401123917,315.3858547861543,136.4581829293936,188.72346833674638,144.06245349785922,231.29226522514608,16.254856902113488,15.846926496223396,75.1100344440695,77.33358297118505,74.72313360677047,74.06045334327544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,6.812430982470904,6.922498270511341,6.665525625799802,0.07814651483422885,True
2019-02,CSiOPKW1OQP,68.53466516317886,91.34963636473887,45.5294127667061,70.20879658203685,79.35626998141447,135.19053207615667,20.591956516467558,19.97208639385268,68.00394530499413,71.39794261318234,67.9352569976778,68.84899217176903,0.0,1.0,0.0,0.0,0.0,0.0,0.42044820762685714,5.0,10.642900000000001,3.638862210962429,3.571202037032182,2.1947305135437345,-0.4856499277281068,True
2019-02,EritxSJ4SVG,73.24081896816263,84.95107758336964,54.94816112641282,75.53045867036494,71.09206245710692,141.6204716300122,22.050377089119184,21.5423982780811,68.05527936371207,70.32990011441878,66.55128638957476,67.5975696732331,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,8.648160694475965,8.673845976924195,8.494752042688367,-0.019232584313618517,True
2019-02,Fczy0xwaJSy,383.12418905307095,266.690978511655,365.87022139891644,304.90424137466925,252.01981500046858,383.07604870251384,13.446496589397766,13.256037893734671,82.69253525397701,81.80825269967195,78.70612337482032,79.00078173222468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,2.6522360689929583,2.4323065393729824,2.0550487459310314,0.21514024951049482,True
2019-02,Gu5PQzqP3oc,296.4509611047861,235.08591288924433,212.74809682704154,189.89299681010445,160.5793203697451,291.6712162535297,18.551360701983207,18.233609811370965,76.077255761701,75.67569078217302,74.56482639828084,73.46070851518179,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,8.15753835271551,8.323019751366054,8.113616879921413,0.22385629276184993,True
2019-03,BzhJzdAGARk,90.13424860610357,232.46996401123917,315.3858547861543,136.4581829293936,188.72346833674638,144.06245349785922,16.418621667448704,16.254856902113488,73.38125909747652,75.1100344440695,77.33358297118505,74.72313360677047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,6.890577497305133,6.812430982470904,6.922498270511341,-0.1886179144775353,True
2019-03,CSiOPKW1OQP,52.016410312255545,68.53466516317886,91.34963636473887,45.5294127667061,70.20879658203685,79.35626998141447,21.107592551608267,20.591956516467558,62.73838406845736,68.00394530499413,71.39794261318234,67.9352569976778,0.0,1.0,0.0,0.0,0.0,0.0,0.3535533905932736,6.0,10.642900000000001,3.153212283234322,3.638862210962429,3.571202037032182,-0.028815823474777957,True
2019-03,EritxSJ4SVG,62.21339977125189,73.24081896816263,84.95107758336964,54.94816112641282,75.53045867036494,71.09206245710692,22.179419727041545,22.050377089119184,64.97077848594284,68.05527936371207,70.32990011441878,66.55128638957476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,8.59378458616624,8.648160694475965,8.673845976924195,-0.3089284254700466,True
2019-03,Fczy0xwaJSy,235.88663837776653,383.12418905307095,266.690978511655,365.87022139891644,304.90424137466925,252.01981500046858,13.555963110104768,13.446496589397766,79.33017919684659,82.69253525397701,81.80825269967195,78.70612337482032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,2.6852429561221447,2.6522360689929583,2.4323065393729824,-0.07665679141269255,True
2019-03,Gu5PQzqP3oc,225.87296674302002,296.4509611047861,235.08591288924433,212.74809682704154,189.89299681010445,160.5793203697451,18.599787853309238,18.551360701983207,74.75295965442905,76.077255761701,75.67569078217302,74.56482639828084,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,8.28579046003073,8.15753835271551,8.323019751366054,-0.1979055804248464,True
